Date,Primary Type,Domestic,Community Area
41078,BATTERY,TRUE,49
41078,THEFT,FALSE,24
41078,MOTOR VEHICLE THEFT,FALSE,51
41078,BATTERY,TRUE,63
41078,OTHER OFFENSE,TRUE,71
41078,THEFT,FALSE,24
41078,BURGLARY,FALSE,28
41078,BURGLARY,FALSE,40
41078,BURGLARY,FALSE,49
41078,THEFT,FALSE,65
41078,MOTOR VEHICLE THEFT,FALSE,20
41078,THEFT,FALSE,25
41078,CRIMINAL DAMAGE,FALSE,69
41078,MOTOR VEHICLE THEFT,FALSE,25
41078,BATTERY,TRUE,10
41078,BATTERY,TRUE,35
41078,CRIMINAL DAMAGE,FALSE,46
41078,BATTERY,TRUE,32
41078,BATTERY,TRUE,2
41078,THEFT,FALSE,65
41078,BATTERY,FALSE,29
41078,BATTERY,TRUE,75
41078,NARCOTICS,FALSE,1
41078,BATTERY,TRUE,17
41078,DECEPTIVE PRACTICE,FALSE,8
41078,BATTERY,FALSE,29
41078,PUBLIC PEACE VIOLATION,FALSE,49
41078,ROBBERY,FALSE,43
41078,ASSAULT,FALSE,66
41078,BATTERY,FALSE,30
41078,CRIMINAL DAMAGE,FALSE,41
41078,BATTERY,TRUE,35
41078,ASSAULT,TRUE,54
41078,BATTERY,TRUE,38
41078,INTERFERENCE WITH PUBLIC OFFICER,FALSE,27
41078,BATTERY,TRUE,49
41078,BATTERY,FALSE,25
41078,BATTERY,TRUE,67
41078,CRIMINAL DAMAGE,TRUE,1
41078,CRIMINAL TRESPASS,FALSE,25
41078,THEFT,FALSE,22
41078,BATTERY,FALSE,29
41078,THEFT,FALSE,8
41078,CRIMINAL DAMAGE,FALSE,30
41078,NARCOTICS,FALSE,29
41078,NARCOTICS,FALSE,46
41078,NARCOTICS,FALSE,25
41078,ROBBERY,FALSE,25
41078,CRIMINAL DAMAGE,FALSE,21
41078,THEFT,FALSE,28
41078,MOTOR VEHICLE THEFT,FALSE,71
41078,CRIMINAL DAMAGE,FALSE,71
41078,THEFT,FALSE,63
41078,THEFT,FALSE,38
41078,ASSAULT,FALSE,26
41078,THEFT,FALSE,16
41078,OTHER OFFENSE,TRUE,29
41078,MOTOR VEHICLE THEFT,FALSE,73
41078,BURGLARY,FALSE,43
41078,THEFT,FALSE,63
41078,BATTERY,TRUE,19
41078,THEFT,FALSE,24
41078,NARCOTICS,FALSE,67
41078,BURGLARY,FALSE,18
41078,BATTERY,FALSE,42
41078,THEFT,FALSE,77
41078,CRIMINAL TRESPASS,FALSE,7
41078,THEFT,FALSE,25
41078,CRIMINAL DAMAGE,FALSE,25
41078,THEFT,FALSE,67
41078,THEFT,FALSE,56
41078,THEFT,FALSE,28
41078,THEFT,FALSE,6
41078,THEFT,FALSE,8
41078,BATTERY,FALSE,49
41078,BATTERY,FALSE,71
41078,WEAPONS VIOLATION,FALSE,49
41078,NARCOTICS,FALSE,49
41078,BURGLARY,FALSE,31
41078,ASSAULT,FALSE,22
41078,NARCOTICS,FALSE,8
41078,MOTOR VEHICLE THEFT,FALSE,56
41078,BATTERY,TRUE,17
41078,THEFT,FALSE,77
41078,BURGLARY,FALSE,23
41078,THEFT,FALSE,6
41078,BURGLARY,FALSE,23
41078,BATTERY,FALSE,51
41078,ASSAULT,TRUE,38
41078,BURGLARY,FALSE,66
41078,BATTERY,FALSE,6
41078,THEFT,FALSE,24
41078,BATTERY,FALSE,43
41078,BATTERY,TRUE,25
41078,INTERFERENCE WITH PUBLIC OFFICER,FALSE,6
41078,THEFT,FALSE,32
41078,THEFT,FALSE,59
41078,BATTERY,FALSE,6
41078,BURGLARY,FALSE,43
41078,HOMICIDE,FALSE,68
41078,OTHER OFFENSE,FALSE,55
41078,ASSAULT,FALSE,46
41078,BURGLARY,FALSE,43
41078,ASSAULT,FALSE,49
41078,BATTERY,FALSE,22
41078,OTHER OFFENSE,TRUE,29
41078,CRIMINAL DAMAGE,FALSE,66
41078,NARCOTICS,FALSE,26
41078,ASSAULT,FALSE,24
41078,ROBBERY,FALSE,38
41078,OTHER OFFENSE,TRUE,44
41078,CRIMINAL DAMAGE,TRUE,64
41078,BURGLARY,FALSE,30
41078,MOTOR VEHICLE THEFT,FALSE,69
41078,CRIMINAL DAMAGE,FALSE,70
41078,CRIMINAL DAMAGE,TRUE,74
41078,ROBBERY,FALSE,8
41078,ARSON,FALSE,66
41078,THEFT,FALSE,23
41078,BATTERY,TRUE,40
41078,ASSAULT,FALSE,25
41078,ROBBERY,FALSE,42
41078,THEFT,FALSE,31
41078,THEFT,FALSE,37
41078,ASSAULT,TRUE,23
41078,BATTERY,FALSE,35
41078,ASSAULT,FALSE,17
41078,DECEPTIVE PRACTICE,FALSE,8
41078,THEFT,FALSE,8
41078,MOTOR VEHICLE THEFT,FALSE,25
41078,ASSAULT,FALSE,71
41078,BATTERY,TRUE,74
41078,THEFT,FALSE,49
41078,MOTOR VEHICLE THEFT,FALSE,1
41078,THEFT,FALSE,16
41078,OFFENSE INVOLVING CHILDREN,FALSE,15
41078,INTERFERENCE WITH PUBLIC OFFICER,FALSE,61
41078,THEFT,FALSE,33
41078,THEFT,FALSE,8
41078,BATTERY,FALSE,38
41078,ROBBERY,FALSE,43
41078,BATTERY,FALSE,15
41078,ROBBERY,FALSE,26
41078,BATTERY,FALSE,6
41078,ARSON,FALSE,52
41078,BATTERY,TRUE,26
41078,BURGLARY,FALSE,41
41078,OTHER OFFENSE,FALSE,30
41078,ASSAULT,FALSE,52
41078,BATTERY,FALSE,30
41078,OTHER OFFENSE,FALSE,5
41078,ASSAULT,FALSE,43
41078,CRIMINAL DAMAGE,FALSE,25
41078,THEFT,FALSE,25
41078,THEFT,FALSE,73
41078,ASSAULT,FALSE,55
41078,BATTERY,TRUE,1
41078,CRIMINAL DAMAGE,FALSE,63
41078,THEFT,FALSE,22
41078,CRIMINAL DAMAGE,FALSE,8
41078,THEFT,FALSE,42
41078,CRIMINAL DAMAGE,FALSE,22
41078,ASSAULT,FALSE,46
41078,BATTERY,FALSE,40
41078,THEFT,FALSE,64
41078,BATTERY,FALSE,19
41078,BATTERY,FALSE,33
41078,CRIMINAL DAMAGE,FALSE,25
41078,THEFT,FALSE,3
41078,BATTERY,FALSE,25
41078,CRIMINAL DAMAGE,FALSE,49
41078,BATTERY,FALSE,28
41078,ROBBERY,FALSE,44
41078,CRIMINAL DAMAGE,FALSE,66
41078,ROBBERY,FALSE,35
41078,OTHER OFFENSE,FALSE,25
41078,THEFT,FALSE,22
41078,MOTOR VEHICLE THEFT,FALSE,65
41078,THEFT,FALSE,39
41078,THEFT,FALSE,6
41078,BATTERY,TRUE,23
41078,ROBBERY,FALSE,71
41078,ROBBERY,FALSE,7
41078,BATTERY,FALSE,54
41078,BATTERY,TRUE,50
41078,INTERFERENCE WITH PUBLIC OFFICER,FALSE,24
41078,ASSAULT,FALSE,24
41078,BATTERY,FALSE,61
41078,THEFT,FALSE,3
41078,BATTERY,FALSE,35
41078,BATTERY,TRUE,43
41078,THEFT,FALSE,22
41078,BATTERY,TRUE,67
41078,BATTERY,TRUE,66
41078,THEFT,FALSE,66
41078,BATTERY,FALSE,8
41078,BATTERY,TRUE,22
41078,BATTERY,FALSE,66
41078,ROBBERY,FALSE,57
41078,BATTERY,FALSE,23
41078,THEFT,FALSE,67
41078,BATTERY,TRUE,49
41078,BATTERY,FALSE,23
41078,BATTERY,FALSE,44
41078,BATTERY,FALSE,2
41078,ASSAULT,TRUE,29
41078,MOTOR VEHICLE THEFT,FALSE,67
41078,CRIMINAL DAMAGE,FALSE,27
41078,DECEPTIVE PRACTICE,FALSE,23
41078,THEFT,FALSE,30
41078,THEFT,FALSE,30
41078,BATTERY,FALSE,8
41078,THEFT,FALSE,3
41078,THEFT,FALSE,61
41078,THEFT,FALSE,62
41078,THEFT,FALSE,6
41078,THEFT,FALSE,22
41078,BURGLARY,FALSE,17
41078,THEFT,FALSE,10
41078,THEFT,FALSE,15
41078,THEFT,FALSE,71
41078,THEFT,FALSE,66
41078,MOTOR VEHICLE THEFT,FALSE,42
41078,BATTERY,FALSE,29
41078,BATTERY,TRUE,53
41078,BATTERY,TRUE,77
41078,BATTERY,TRUE,46
41078,NARCOTICS,FALSE,67
41078,OTHER OFFENSE,FALSE,24
41078,DECEPTIVE PRACTICE,FALSE,76
41078,THEFT,FALSE,6
41078,BURGLARY,FALSE,25
41078,OTHER OFFENSE,TRUE,16
41078,BATTERY,FALSE,25
41078,WEAPONS VIOLATION,FALSE,61
41078,ROBBERY,FALSE,39
41078,ASSAULT,FALSE,73
41078,BATTERY,FALSE,40
41078,BATTERY,FALSE,60
41078,ROBBERY,FALSE,23
41078,CRIMINAL DAMAGE,FALSE,40
41078,CRIMINAL DAMAGE,FALSE,14
41078,THEFT,FALSE,40
41078,CRIMINAL DAMAGE,FALSE,12
41078,CRIMINAL DAMAGE,FALSE,56
41078,BATTERY,FALSE,23
41078,BATTERY,TRUE,71
41078,BATTERY,TRUE,66
41078,BATTERY,TRUE,67
41078,BATTERY,FALSE,49
41078,BATTERY,TRUE,25
41078,CRIMINAL DAMAGE,FALSE,8
41078,BATTERY,TRUE,56
41078,ASSAULT,FALSE,25
41078,BATTERY,TRUE,66
41078,THEFT,FALSE,5
41078,BATTERY,TRUE,27
41078,ROBBERY,FALSE,35
41078,BATTERY,TRUE,63
41078,BATTERY,TRUE,38
41078,THEFT,FALSE,38
41078,MOTOR VEHICLE THEFT,FALSE,46
41078,MOTOR VEHICLE THEFT,FALSE,40
41078,ROBBERY,FALSE,7
41078,CRIMINAL DAMAGE,FALSE,52
41078,CRIMINAL DAMAGE,FALSE,25
41078,CRIMINAL DAMAGE,FALSE,1
41078,OTHER OFFENSE,FALSE,69
41078,CRIMINAL DAMAGE,FALSE,23
41078,BATTERY,TRUE,16
41078,THEFT,FALSE,1
41078,CRIMINAL TRESPASS,FALSE,26
41078,BATTERY,FALSE,35
41078,WEAPONS VIOLATION,FALSE,69
41078,CRIMINAL DAMAGE,FALSE,3
41078,BATTERY,FALSE,8
41078,BATTERY,TRUE,16
41078,HOMICIDE,FALSE,32
41078,CRIMINAL DAMAGE,FALSE,43
41078,OTHER OFFENSE,FALSE,62
41078,CRIMINAL DAMAGE,FALSE,25
41078,BATTERY,TRUE,68
41078,NARCOTICS,FALSE,19
41078,PUBLIC PEACE VIOLATION,FALSE,1
41078,BATTERY,FALSE,43
41078,BATTERY,FALSE,26
41078,BATTERY,FALSE,1
41078,ASSAULT,FALSE,38
41078,BATTERY,FALSE,20
41078,WEAPONS VIOLATION,FALSE,66
41078,CRIMINAL DAMAGE,FALSE,56
41078,THEFT,FALSE,28
41078,BATTERY,FALSE,68
41078,BATTERY,FALSE,77
41078,BATTERY,FALSE,1
41078,ROBBERY,FALSE,8
41078,OFFENSE INVOLVING CHILDREN,TRUE,19
41078,BATTERY,FALSE,28
41078,BATTERY,TRUE,75
41078,BATTERY,TRUE,68
41078,BURGLARY,FALSE,4
41078,BATTERY,TRUE,35
41078,BATTERY,TRUE,25
41078,BATTERY,TRUE,42
41078,ASSAULT,FALSE,49
41078,BATTERY,TRUE,20
41078,ASSAULT,FALSE,28
41078,CRIMINAL DAMAGE,FALSE,73
41079,DECEPTIVE PRACTICE,FALSE,15
41079,DECEPTIVE PRACTICE,FALSE,68
41079,THEFT,TRUE,21
41079,MOTOR VEHICLE THEFT,FALSE,16
41079,THEFT,FALSE,24
41079,BATTERY,TRUE,19
41079,MOTOR VEHICLE THEFT,FALSE,24
41079,CRIM SEXUAL ASSAULT,FALSE,56
41079,CRIMINAL DAMAGE,FALSE,77
41079,BATTERY,TRUE,25
41079,THEFT,FALSE,21
41079,CRIMINAL DAMAGE,FALSE,15
41079,MOTOR VEHICLE THEFT,FALSE,29
41079,CRIMINAL DAMAGE,FALSE,20
41079,THEFT,FALSE,16
41079,BATTERY,TRUE,23
41079,BATTERY,TRUE,13
41079,BATTERY,TRUE,43
41079,CRIMINAL DAMAGE,FALSE,61
41079,BATTERY,TRUE,72
41079,BATTERY,TRUE,14
41079,ASSAULT,TRUE,21
41079,CRIMINAL DAMAGE,FALSE,71
41079,BATTERY,FALSE,46
41079,MOTOR VEHICLE THEFT,FALSE,34
41079,BATTERY,FALSE,35
41079,BATTERY,TRUE,44
41079,NARCOTICS,FALSE,2
41079,ROBBERY,FALSE,66
41079,CRIM SEXUAL ASSAULT,TRUE,58
41079,DECEPTIVE PRACTICE,FALSE,8
41079,CRIMINAL DAMAGE,FALSE,60
41079,BURGLARY,FALSE,65
41079,CRIMINAL DAMAGE,FALSE,46
41079,BATTERY,TRUE,46
41079,CRIMINAL DAMAGE,FALSE,44
41079,LIQUOR LAW VIOLATION,FALSE,67
41079,ASSAULT,FALSE,6
41079,NARCOTICS,FALSE,30
41079,THEFT,FALSE,70
41079,BATTERY,FALSE,27
41079,THEFT,FALSE,43
41079,THEFT,FALSE,43
41079,ARSON,FALSE,71
41079,CRIMINAL DAMAGE,FALSE,31
41079,MOTOR VEHICLE THEFT,FALSE,24
41079,OTHER OFFENSE,FALSE,27
41079,CRIMINAL DAMAGE,FALSE,25
41079,THEFT,FALSE,16
41079,CRIMINAL DAMAGE,FALSE,68
41079,CRIMINAL DAMAGE,FALSE,32
41079,OTHER OFFENSE,FALSE,52
41079,BATTERY,FALSE,6
41079,BATTERY,TRUE,33
41079,BATTERY,FALSE,19
41079,WEAPONS VIOLATION,FALSE,6
41079,WEAPONS VIOLATION,FALSE,6
41079,BATTERY,FALSE,38
41079,BATTERY,FALSE,44
41079,THEFT,FALSE,8
41079,SEX OFFENSE,FALSE,49
41079,MOTOR VEHICLE THEFT,TRUE,29
41079,ROBBERY,FALSE,69
41079,CRIMINAL DAMAGE,TRUE,69
41079,ASSAULT,FALSE,63
41079,BATTERY,TRUE,46
41079,CRIMINAL DAMAGE,FALSE,25
41079,ROBBERY,FALSE,25
41079,BATTERY,FALSE,6
41079,BATTERY,FALSE,30
41079,BATTERY,TRUE,46
41079,BATTERY,FALSE,75
41079,THEFT,FALSE,66
41079,THEFT,FALSE,21
41079,THEFT,FALSE,8
41079,BATTERY,FALSE,61
41079,ROBBERY,FALSE,58
41079,BATTERY,TRUE,75
41079,BATTERY,TRUE,43
41079,BATTERY,TRUE,71
41079,CRIMINAL TRESPASS,FALSE,24
41079,BATTERY,TRUE,23
41079,BATTERY,TRUE,27
41079,HOMICIDE,FALSE,69
41079,BATTERY,TRUE,66
41079,CRIMINAL DAMAGE,FALSE,24
41079,BURGLARY,FALSE,32
41079,OTHER OFFENSE,TRUE,30
41079,CRIMINAL DAMAGE,FALSE,58
41079,BATTERY,FALSE,29
41079,ASSAULT,FALSE,75
41079,BATTERY,TRUE,44
41079,BATTERY,TRUE,46
41079,ASSAULT,TRUE,68
41079,CRIMINAL TRESPASS,TRUE,69
41079,NARCOTICS,FALSE,64
41079,BATTERY,TRUE,71
41079,CRIMINAL DAMAGE,FALSE,28
41079,THEFT,FALSE,25
41079,CRIMINAL DAMAGE,FALSE,69
41079,DECEPTIVE PRACTICE,FALSE,67
41079,BATTERY,FALSE,27
41079,BATTERY,FALSE,68
41079,BATTERY,TRUE,68
41079,ASSAULT,FALSE,23
41079,THEFT,FALSE,5
41079,ASSAULT,FALSE,51
41079,ROBBERY,FALSE,68
41079,ASSAULT,FALSE,23
41079,THEFT,FALSE,1
41079,ROBBERY,FALSE,15
41079,CRIM SEXUAL ASSAULT,TRUE,27
41079,ROBBERY,FALSE,38
41079,BATTERY,TRUE,69
41079,ASSAULT,FALSE,53
41079,OTHER OFFENSE,FALSE,53
41079,BATTERY,FALSE,26
41079,BATTERY,TRUE,25
41079,HOMICIDE,FALSE,67
41079,ROBBERY,FALSE,46
41079,THEFT,FALSE,6
41079,BATTERY,FALSE,43
41079,THEFT,FALSE,40
41079,THEFT,FALSE,6
41079,CRIM SEXUAL ASSAULT,FALSE,1
41079,OTHER OFFENSE,TRUE,29
41079,MOTOR VEHICLE THEFT,FALSE,69
41079,CRIMINAL DAMAGE,TRUE,66
41079,ASSAULT,FALSE,1
41079,LIQUOR LAW VIOLATION,FALSE,8
41079,BURGLARY,FALSE,2
41079,BURGLARY,FALSE,66
41079,CRIMINAL DAMAGE,FALSE,58
41079,BATTERY,FALSE,39
41079,CRIMINAL TRESPASS,FALSE,34
41079,THEFT,FALSE,40
41079,BURGLARY,FALSE,40
41079,ASSAULT,FALSE,71
41079,THEFT,FALSE,24
41079,PUBLIC PEACE VIOLATION,FALSE,68
41079,MOTOR VEHICLE THEFT,FALSE,25
41079,BATTERY,TRUE,61
41079,THEFT,FALSE,25
41079,ASSAULT,FALSE,45
41079,BATTERY,TRUE,68
41079,OTHER OFFENSE,FALSE,36
41079,OFFENSE INVOLVING CHILDREN,FALSE,66
41079,BATTERY,TRUE,68
41079,BATTERY,FALSE,66
41079,BATTERY,TRUE,45
41079,BURGLARY,FALSE,43
41079,THEFT,FALSE,21
41079,BATTERY,FALSE,3
41079,CRIMINAL DAMAGE,FALSE,1
41079,BATTERY,TRUE,58
41079,CRIMINAL DAMAGE,FALSE,25
41079,BATTERY,TRUE,43
41079,BATTERY,FALSE,20
41079,CRIMINAL DAMAGE,FALSE,49
41079,BURGLARY,FALSE,27
41079,THEFT,FALSE,8
41079,MOTOR VEHICLE THEFT,FALSE,43
41079,THEFT,FALSE,8
41079,OTHER OFFENSE,FALSE,30
41079,CRIMINAL TRESPASS,TRUE,28
41079,THEFT,TRUE,42
41079,THEFT,FALSE,62
41079,OTHER OFFENSE,FALSE,59
41079,BATTERY,TRUE,70
41079,CRIMINAL DAMAGE,FALSE,2
41079,CRIMINAL DAMAGE,FALSE,50
41079,CRIMINAL DAMAGE,TRUE,69
41079,THEFT,FALSE,15
41079,CRIMINAL TRESPASS,FALSE,71
41079,THEFT,FALSE,41
41079,NARCOTICS,FALSE,58
41079,OTHER OFFENSE,FALSE,23
41079,BATTERY,TRUE,38
41079,BURGLARY,FALSE,73
41079,DECEPTIVE PRACTICE,FALSE,25
41079,OTHER OFFENSE,TRUE,18
41079,MOTOR VEHICLE THEFT,FALSE,70
41079,BURGLARY,FALSE,66
41079,MOTOR VEHICLE THEFT,FALSE,6
41079,DECEPTIVE PRACTICE,TRUE,42
41079,CRIMINAL TRESPASS,FALSE,22
41079,BURGLARY,FALSE,33
41079,DECEPTIVE PRACTICE,FALSE,43
41079,BATTERY,FALSE,28
41079,CRIMINAL DAMAGE,FALSE,44
41079,CRIMINAL TRESPASS,FALSE,15
41079,THEFT,FALSE,23
41079,BATTERY,FALSE,8
41079,OTHER OFFENSE,FALSE,50
41079,MOTOR VEHICLE THEFT,FALSE,70
41079,SEX OFFENSE,FALSE,38
41079,BURGLARY,FALSE,67
41079,OTHER OFFENSE,TRUE,28
41079,DECEPTIVE PRACTICE,FALSE,28
41079,THEFT,FALSE,21
41079,BURGLARY,FALSE,53
41079,THEFT,FALSE,28
41079,OFFENSE INVOLVING CHILDREN,TRUE,23
41079,THEFT,FALSE,3
41079,OTHER OFFENSE,FALSE,39
41079,THEFT,FALSE,4
41079,BURGLARY,FALSE,68
41079,THEFT,FALSE,27
41079,BATTERY,FALSE,71
41079,INTIMIDATION,FALSE,39
41079,BATTERY,FALSE,42
41079,NARCOTICS,FALSE,27
41079,OTHER OFFENSE,FALSE,28
41079,BURGLARY,FALSE,29
41079,BATTERY,TRUE,49
41079,ASSAULT,FALSE,28
41079,ASSAULT,FALSE,8
41079,OTHER OFFENSE,TRUE,31
41079,DECEPTIVE PRACTICE,FALSE,26
41079,BURGLARY,FALSE,73
41079,NARCOTICS,FALSE,57
41079,THEFT,TRUE,25
41079,BATTERY,TRUE,23
41079,OTHER OFFENSE,FALSE,36
41079,THEFT,FALSE,32
41079,OTHER OFFENSE,TRUE,66
41079,OTHER OFFENSE,TRUE,42
41079,BATTERY,FALSE,67
41079,WEAPONS VIOLATION,FALSE,43
41079,OTHER OFFENSE,FALSE,11
41079,DECEPTIVE PRACTICE,FALSE,31
41079,DECEPTIVE PRACTICE,FALSE,77
41079,THEFT,FALSE,40
41079,BURGLARY,FALSE,62
41079,DECEPTIVE PRACTICE,FALSE,25
41079,OTHER OFFENSE,FALSE,66
41079,OFFENSE INVOLVING CHILDREN,TRUE,29
41079,THEFT,FALSE,8
41079,CRIMINAL DAMAGE,FALSE,32
41079,DECEPTIVE PRACTICE,FALSE,7
41079,SEX OFFENSE,FALSE,41
41079,CRIMINAL DAMAGE,TRUE,71
41079,THEFT,FALSE,32
41079,BATTERY,TRUE,69
41079,CRIMINAL DAMAGE,FALSE,63
41079,BATTERY,FALSE,69
41079,CRIMINAL DAMAGE,FALSE,67
41079,THEFT,FALSE,26
41079,DECEPTIVE PRACTICE,FALSE,17
41079,THEFT,FALSE,32
41079,BATTERY,FALSE,43
41079,ROBBERY,FALSE,25
41079,DECEPTIVE PRACTICE,FALSE,33
41079,BATTERY,TRUE,26
41079,BATTERY,FALSE,3
41079,BATTERY,FALSE,25
41079,CRIMINAL TRESPASS,FALSE,24
41079,BATTERY,FALSE,35
41079,BATTERY,TRUE,5
41079,BATTERY,TRUE,42
41079,BATTERY,FALSE,50
41079,BURGLARY,FALSE,7
41079,THEFT,FALSE,61
41079,ROBBERY,FALSE,35
41079,INTIMIDATION,FALSE,53
41079,NARCOTICS,FALSE,31
41079,BATTERY,TRUE,71
41079,BATTERY,FALSE,48
41079,DECEPTIVE PRACTICE,FALSE,8
41079,BATTERY,TRUE,25
41079,THEFT,FALSE,44
41079,THEFT,FALSE,8
41079,BATTERY,TRUE,44
41079,THEFT,FALSE,35
41079,CRIMINAL DAMAGE,FALSE,28
41079,BATTERY,TRUE,25
41079,BATTERY,TRUE,43
41079,BURGLARY,FALSE,25
41079,THEFT,FALSE,32
41079,ROBBERY,FALSE,69
41079,ASSAULT,FALSE,2
41079,THEFT,FALSE,8
41079,DECEPTIVE PRACTICE,FALSE,41
41079,BURGLARY,FALSE,10
41079,CRIMINAL TRESPASS,FALSE,56
41079,THEFT,TRUE,68
41079,OFFENSE INVOLVING CHILDREN,TRUE,6
41079,CRIMINAL DAMAGE,FALSE,49
41079,BATTERY,FALSE,28
41079,OTHER OFFENSE,FALSE,69
41079,BATTERY,TRUE,22
41079,THEFT,FALSE,3
41079,CRIMINAL DAMAGE,FALSE,19
41079,THEFT,FALSE,34
41079,CRIMINAL DAMAGE,TRUE,53
41079,THEFT,FALSE,54
41079,BATTERY,FALSE,25
41079,THEFT,FALSE,63
41079,BATTERY,TRUE,41
41079,CRIMINAL TRESPASS,FALSE,64
41079,CRIMINAL DAMAGE,TRUE,66
41079,THEFT,FALSE,3
41079,ASSAULT,TRUE,46
41079,BATTERY,FALSE,25
41079,BURGLARY,FALSE,8
41079,NARCOTICS,FALSE,25
41079,BATTERY,TRUE,66
41079,BURGLARY,FALSE,7
41079,DECEPTIVE PRACTICE,FALSE,22
41079,MOTOR VEHICLE THEFT,FALSE,22
41079,DECEPTIVE PRACTICE,FALSE,28
41079,BATTERY,FALSE,71
41079,DECEPTIVE PRACTICE,FALSE,67
41079,CRIMINAL DAMAGE,FALSE,43
41079,OTHER OFFENSE,TRUE,49
41079,OTHER OFFENSE,TRUE,23
41079,THEFT,FALSE,8
41079,ROBBERY,FALSE,12
41079,CRIMINAL DAMAGE,FALSE,20
41079,THEFT,FALSE,67
41079,THEFT,FALSE,26
41079,ASSAULT,FALSE,14
41079,CRIMINAL DAMAGE,TRUE,33
41079,CRIMINAL DAMAGE,FALSE,28
41079,OTHER OFFENSE,FALSE,62
41079,CRIMINAL TRESPASS,FALSE,42
41079,CRIMINAL TRESPASS,FALSE,54
41079,ROBBERY,FALSE,27
41079,THEFT,FALSE,29
41079,ASSAULT,FALSE,53
41079,THEFT,FALSE,44
41079,BURGLARY,FALSE,25
41079,ASSAULT,FALSE,57
41079,ROBBERY,FALSE,49
41079,ASSAULT,TRUE,69
41079,THEFT,FALSE,33
41079,OTHER OFFENSE,TRUE,1
41079,BATTERY,FALSE,68
41079,BATTERY,TRUE,46
41079,ASSAULT,FALSE,53
41079,THEFT,FALSE,28
41079,THEFT,FALSE,15
41079,THEFT,FALSE,6
41079,MOTOR VEHICLE THEFT,FALSE,49
41079,THEFT,FALSE,25
41079,DECEPTIVE PRACTICE,FALSE,69
41079,BATTERY,FALSE,75
41079,THEFT,FALSE,70
41079,THEFT,FALSE,28
41079,THEFT,FALSE,51
41079,CRIMINAL TRESPASS,FALSE,10
41079,THEFT,FALSE,17
41079,BATTERY,FALSE,71
41079,BATTERY,FALSE,35
41079,MOTOR VEHICLE THEFT,FALSE,24
41079,BATTERY,FALSE,25
41079,THEFT,FALSE,17
41079,INTERFERENCE WITH PUBLIC OFFICER,FALSE,67
41079,OTHER OFFENSE,FALSE,66
41079,THEFT,FALSE,72
41079,DECEPTIVE PRACTICE,FALSE,72
41079,MOTOR VEHICLE THEFT,FALSE,8
41079,CRIMINAL DAMAGE,TRUE,69
41079,THEFT,FALSE,59
41079,DECEPTIVE PRACTICE,FALSE,8
41079,OTHER OFFENSE,TRUE,25
41079,ASSAULT,FALSE,63
41079,BATTERY,TRUE,70
41079,THEFT,FALSE,6
41079,BATTERY,TRUE,28
41079,DECEPTIVE PRACTICE,FALSE,8
41079,DECEPTIVE PRACTICE,FALSE,48
41079,BATTERY,TRUE,25
41079,BATTERY,FALSE,49
41079,BATTERY,FALSE,8
41079,ROBBERY,FALSE,25
41079,THEFT,FALSE,68
41079,OTHER OFFENSE,FALSE,15
41079,BURGLARY,FALSE,15
41079,NARCOTICS,FALSE,31
41079,BATTERY,TRUE,21
41079,NARCOTICS,FALSE,8
41079,WEAPONS VIOLATION,FALSE,3
41079,BATTERY,FALSE,15
41079,CRIMINAL DAMAGE,FALSE,38
41079,BATTERY,FALSE,69
41079,ASSAULT,TRUE,46
41079,OTHER OFFENSE,TRUE,67
41079,THEFT,FALSE,12
41079,BATTERY,TRUE,67
41079,CRIMINAL DAMAGE,FALSE,14
41079,CRIMINAL DAMAGE,FALSE,51
41079,CRIMINAL DAMAGE,FALSE,69
41079,THEFT,FALSE,28
41079,CRIMINAL DAMAGE,TRUE,29
41079,OTHER OFFENSE,FALSE,23
41079,THEFT,FALSE,32
41079,THEFT,FALSE,37
41079,THEFT,FALSE,50
41079,THEFT,FALSE,44
41079,MOTOR VEHICLE THEFT,FALSE,77
41079,DECEPTIVE PRACTICE,FALSE,4
41079,CRIMINAL DAMAGE,FALSE,74
41079,BURGLARY,FALSE,59
41079,CRIMINAL DAMAGE,FALSE,3
41079,MOTOR VEHICLE THEFT,FALSE,20
41079,THEFT,FALSE,32
41079,BATTERY,FALSE,40
41079,BURGLARY,FALSE,28
41079,THEFT,FALSE,7
41079,BATTERY,TRUE,25
41079,BURGLARY,FALSE,28
41079,BATTERY,FALSE,53
41079,CRIMINAL TRESPASS,FALSE,24
41079,ASSAULT,FALSE,1
41079,BATTERY,TRUE,61
41079,WEAPONS VIOLATION,FALSE,27
41079,THEFT,FALSE,8
41079,BATTERY,TRUE,71
41079,BATTERY,TRUE,63
41079,CRIM SEXUAL ASSAULT,FALSE,68
41079,THEFT,TRUE,29
41079,OTHER OFFENSE,FALSE,43
41079,OTHER OFFENSE,TRUE,70
41079,CRIMINAL DAMAGE,TRUE,67
41079,BATTERY,TRUE,71
41079,BATTERY,FALSE,31
41079,THEFT,FALSE,8
41079,BATTERY,TRUE,27
41079,THEFT,FALSE,25
41079,CRIMINAL DAMAGE,FALSE,25
41079,CRIMINAL DAMAGE,FALSE,24
41079,THEFT,FALSE,1
41079,CRIMINAL DAMAGE,FALSE,6
41079,ASSAULT,FALSE,34
41079,THEFT,FALSE,44
41079,THEFT,FALSE,23
41079,BATTERY,FALSE,16
41079,BATTERY,TRUE,31
41079,THEFT,FALSE,75
