SoldPricePerSqft,PctForeclosured,PctIncreasing,Metro,County,Turnover,Month,PctDecreasing,ListingPricePerSqft,PctPriceReductions,Foreclosures-Ratio,State,PriceToRentRatio,SaleToListRatio,ListingPrice,NumberForRent,SoldPrice,City,Year,Quarter
61.5914,0,6.48,Atlanta,Gwinnett,7.4475,96,89.75,70.10911925,12.983,0,GA,9.02,0.9723,157000,26,113950,Sugar Hill,8,32
63.16304199,0,16.98,Atlanta,Gwinnett,7.7399,97,76.19,67.82682513,11.4155,0,GA,8.87,0.9693,150000,25,126712.5,Sugar Hill,9,33
64.73468399,0,22.59,Atlanta,Gwinnett,7.8155,98,70.25,67.27133843,12.398,0,GA,8.64,0.9815,149900,26,139475,Sugar Hill,9,33
66.30632598,0,42.76,Atlanta,Gwinnett,7.8327,99,51.52,68.02226027,10.0324,0,GA,8.48,0.972,150000,40,152237.5,Sugar Hill,9,33
67.87796797,0,42.57,Atlanta,Gwinnett,7.9692,100,51.82,67.28931364,9.8139,0,GA,8.47,0.9668,149900,45,165000,Sugar Hill,9,34
68.49333399,0,35.48,Atlanta,Gwinnett,7.5407,101,57.36,67.66381766,9.106,0,GA,8.39,0.9812,150000,47,152961.5384,Sugar Hill,9,34
69.1087,0,46.03,Atlanta,Gwinnett,7.5921,102,46.15,70.20833333,9.1371,0,GA,8.35,0.9865,160000,48,140923.0769,Sugar Hill,9,34
71.9313,0,49.92,Atlanta,Gwinnett,7.3376,103,42.47,70.03504673,7.0652,0,GA,8.43,0.9871,167900,43,169170.5882,Sugar Hill,9,35
72.5924,0,25.53,Atlanta,Gwinnett,7.509,104,65.26,67.84260516,7.6923,0,GA,8.46,0.9721,162500,46,150405,Sugar Hill,9,35
70.08015823,0,41.15,Atlanta,Gwinnett,7.4125,105,50.22,70.9331652,6.5263,0,GA,8.56,0.9767,172900,62,143053.75,Sugar Hill,9,35
67.56791647,0,44.52,Atlanta,Gwinnett,7.1904,106,47.18,72.63969171,6.4665,0,GA,8.76,0.9891,177000,40,135702.5,Sugar Hill,9,36
65.0556747,0,61.95,Atlanta,Gwinnett,7.1575,107,31.62,74.70465601,5.8673,0,GA,8.76,0.9957,179900,38,128351.25,Sugar Hill,9,36
62.54343294,0,62.13,Atlanta,Gwinnett,6.9867,108,31.9,74.77760335,5.919,0,GA,8.78,0.9917,179900,47,121000,Sugar Hill,9,36
67.53242591,0,78.42,Atlanta,Gwinnett,6.9867,109,17.08,76.3861962,5.8219,0,GA,8.82,0.9826,184000,54,133133.3333,Sugar Hill,10,37
72.52141888,0,81.95,Atlanta,Gwinnett,6.9183,110,13.85,80.42182485,6.25,0,GA,8.9,0.9843,179900,54,145266.6667,Sugar Hill,10,37
77.51041185,0,86.69,Atlanta,Gwinnett,6.9402,111,10.41,80.88668138,5.0926,0,GA,9,0.9752,192900,47,157400,Sugar Hill,10,37
78.30371509,0,89.07,Atlanta,Gwinnett,6.8034,112,8.575,83.1542461,5.4455,0,GA,9.08,0.9849,199900,40,168800,Sugar Hill,10,38
79.09701832,0,91.45,Atlanta,Gwinnett,6.6496,113,6.74,84.66101695,7.177,0,GA,9.33,0.9802,199900,70,180200,Sugar Hill,10,38
79.89032156,0,95.25,Atlanta,Gwinnett,6.3023,114,3.66,84.77237049,7.4419,0,GA,9.49,0.9755,203000,54,191600,Sugar Hill,10,38
80.6836248,0,96.58,Atlanta,Gwinnett,6.2639,115,2.61,85.4214123,8.3333,0,GA,9.64,0.9757,215500,56,203000,Sugar Hill,10,39
81.2168,0,97.48,Atlanta,Gwinnett,6.2127,116,2.02,82.85714286,12.1622,0,GA,9.89,0.9885,209000,58,180588.2353,Sugar Hill,10,39
81.0349,0,97.97,Atlanta,Gwinnett,6.4004,117,1.75,88.65248227,11.0132,0,GA,10.1,0.9942,219850,49,169665,Sugar Hill,10,39
84.2787,0,97.32,Atlanta,Gwinnett,6.4857,118,1.96,88.63004172,9.322,0,GA,10.2,0.984,200000,56,203185,Sugar Hill,10,40
84.3389,0,97.79,Atlanta,Gwinnett,6.2297,119,1.68,83.76436782,10.8434,0,GA,10.4,0.9668,180000,58,189223.2693,Sugar Hill,10,40
84.3991,0,97.44,Atlanta,Gwinnett,6.3833,120,1.84,84.49640288,9.1633,0,GA,10.72,0.9691,193900,52,175261.5385,Sugar Hill,10,40
84.75354403,0,97.81,Atlanta,Gwinnett,6.2297,121,1.58,84.49640288,11.4943,0,GA,10.65,0.9896,190000,51,177946.1539,Sugar Hill,11,41
85.10798806,0,97.18,Atlanta,Gwinnett,6.2468,122,2.03,86.91032724,12.5561,0,GA,10.68,0.988,194900,55,180630.7693,Sugar Hill,11,41
85.46243209,0,97.72,Atlanta,Gwinnett,6.0761,123,1.58,87.71067416,10.4839,0,GA,10.72,0.9932,197000,55,183315.3846,Sugar Hill,11,41
85.81687612,0,98.35,Atlanta,Gwinnett,6.1615,124,1,91.84266103,7.8231,0,GA,10.74,0.99,219000,48,186000,Sugar Hill,11,42
84.6377,0,96.96,Atlanta,Gwinnett,6.4175,125,1.86,91.79265659,11.0063,0,GA,10.63,0.984,195000,44,179529.4118,Sugar Hill,11,42
88.0083,0,94.96,Atlanta,Gwinnett,6.6223,126,3.68,90.87150838,12.7072,0,GA,10.64,0.9802,200000,52,202400,Sugar Hill,11,42
92.3314,0,93.09,Atlanta,Gwinnett,6.6906,127,4.56,90.6043956,13.5279,0,GA,10.74,0.9856,209900,49,190525,Sugar Hill,11,43
92.4591,0,88.75,Atlanta,Gwinnett,6.6564,128,8.05,89.01669759,15.3409,0,GA,10.73,0.9855,203900,51,178475,Sugar Hill,11,43
90.1962,0,84.1,Atlanta,Gwinnett,6.6394,129,10.83,89.04612159,16.369,0,GA,10.77,0.9835,215000,42,192500,Sugar Hill,11,43
86.8724,0,80.68,Atlanta,Gwinnett,6.537,130,13.34,91.04046243,14.5511,0,GA,10.76,0.9851,227000,47,182250,Sugar Hill,11,44
88.2019,0,73.91,Atlanta,Gwinnett,6.7247,131,18.37,91.94053208,12.8617,0,GA,10.67,0.9833,216990,43,170300,Sugar Hill,11,44
88.4445,0,65.94,Atlanta,Gwinnett,6.5199,132,24.58,91.18127382,12.8049,0,GA,10.64,0.9881,219990,41,162650,Sugar Hill,11,44
85.0713,0,64.45,Atlanta,Gwinnett,6.537,133,26.18,91.3673598,12.9231,0,GA,10.63,0.9767,215000,44,166350,Sugar Hill,12,45
86.0247,0,61.4,Atlanta,Gwinnett,6.4175,134,28.83,92.32931727,10.9756,0,GA,10.68,0.9767,219990,31,176367.3077,Sugar Hill,12,45
86.9781,0,62.92,Atlanta,Gwinnett,6.8612,135,27.18,0,0,0,GA,10.66,0,0,47,186384.6154,Sugar Hill,12,45
93.3708,0,68.86,Atlanta,Gwinnett,7.2538,136,20.75,0,0,0,GA,10.61,0,0,59,222888.2353,Sugar Hill,12,46
93.8232,0,69.35,Atlanta,Gwinnett,7.1855,137,19.11,0,0,0,GA,10.57,0,0,46,216945,Sugar Hill,12,46
98.2165,0,70.65,Atlanta,Gwinnett,7.3391,138,17.65,0,0,0,GA,10.52,0,0,45,203500,Sugar Hill,12,46
